PIH,1399456800000,9.05
PIH,1399457220000,9.05
PIH,1399457280000,9.02
PIH,1399457400000,9.1
PIH,1399457580000,9.1
PIH,1399457640000,9.1
PIH,1399457700000,9.1
PIH,1399457760000,9.01
PIH,1399458780000,9.01
PIH,1399459080000,9.02
PIH,1399459140000,9.1
PIH,1399461120000,9.1
PIH,1399461360000,9.1
PIH,1399463460000,9.11
PIH,1399463640000,9.1
PIH,1399464120000,9.1
PIH,1399464180000,9.1
