ANCX,1399455000000,14.36
ANCX,1399455300000,14.33
ANCX,1399456500000,14.305
ANCX,1399457460000,14.2
ANCX,1399457520000,14.2
ANCX,1399457580000,14.21
ANCX,1399457820000,14.08
ANCX,1399457880000,14.08
ANCX,1399458060000,14.11
ANCX,1399458960000,14.13
ANCX,1399459320000,14.156
ANCX,1399459380000,14.16
ANCX,1399460940000,14.17
ANCX,1399461120000,14.2
ANCX,1399461180000,14.2
ANCX,1399461240000,14.2
ANCX,1399461720000,14.17
ANCX,1399462920000,14.22
ANCX,1399463040000,14.25
ANCX,1399463520000,14.25
ANCX,1399463580000,14.25
ANCX,1399463640000,14.25
ANCX,1399464180000,14.24
ANCX,1399464240000,14.23
ANCX,1399464900000,14.24
ANCX,1399465140000,14.22
