AAON,1399455000000,30.89
AAON,1399455120000,30.606
AAON,1399455660000,30.73
AAON,1399455840000,30.5001
AAON,1399456140000,30.69
AAON,1399456200000,30.61
AAON,1399456260000,30.602
AAON,1399456320000,30.6
AAON,1399456380000,30.52
AAON,1399456440000,30.5
AAON,1399456500000,30.43
AAON,1399456740000,30.28
AAON,1399457220000,30.28
AAON,1399457280000,30.12
AAON,1399457400000,30.05
AAON,1399457460000,30.06
AAON,1399457640000,30.158
AAON,1399457700000,30.0
AAON,1399457820000,29.99
AAON,1399457880000,29.98
AAON,1399458060000,30.05
AAON,1399458120000,30.05
AAON,1399458180000,29.99
AAON,1399458420000,30.052
AAON,1399458480000,30.08
AAON,1399458540000,30.15
AAON,1399458840000,30.33
AAON,1399459140000,30.47
AAON,1399459200000,30.63
AAON,1399459320000,30.52
AAON,1399459380000,30.52
AAON,1399459440000,30.48
AAON,1399459500000,30.42
AAON,1399459560000,30.52
AAON,1399459620000,30.43
AAON,1399459800000,30.47
AAON,1399460040000,30.65
AAON,1399460160000,30.52
AAON,1399460280000,30.26
AAON,1399460340000,30.41
AAON,1399460400000,30.36
AAON,1399460760000,30.24
AAON,1399461060000,30.26
AAON,1399461900000,30.2
AAON,1399462320000,30.14
AAON,1399462500000,30.3
AAON,1399462560000,30.26
AAON,1399462620000,30.01
AAON,1399462740000,30.05
AAON,1399462800000,30.03
AAON,1399462860000,30.25
AAON,1399462920000,30.2
AAON,1399463100000,30.335
AAON,1399463220000,30.34
AAON,1399463460000,30.61
AAON,1399463520000,30.395
AAON,1399463580000,30.35
AAON,1399463640000,30.31
AAON,1399463760000,30.25
AAON,1399463820000,30.25
AAON,1399463880000,30.3
AAON,1399464000000,30.49
AAON,1399464120000,30.42
AAON,1399464180000,30.33
AAON,1399464240000,30.46
AAON,1399464300000,30.33
AAON,1399464360000,30.3
AAON,1399464420000,30.28
AAON,1399464480000,30.17
AAON,1399464540000,30.12
AAON,1399464660000,30.12
AAON,1399464720000,30.19
AAON,1399464780000,30.35
AAON,1399464900000,30.44
AAON,1399464960000,30.32
AAON,1399465200000,30.19
