AFFX,1399455000000,7.62
AFFX,1399455120000,7.61
AFFX,1399455240000,7.625
AFFX,1399455300000,7.62
AFFX,1399455360000,7.63
AFFX,1399455420000,7.64
AFFX,1399455480000,7.65
AFFX,1399455540000,7.65
AFFX,1399455600000,7.63
AFFX,1399455660000,7.62
AFFX,1399455720000,7.59
AFFX,1399455840000,7.58
AFFX,1399455900000,7.59
AFFX,1399455960000,7.57
AFFX,1399456020000,7.56
AFFX,1399456080000,7.57
AFFX,1399456140000,7.61
AFFX,1399456200000,7.61
AFFX,1399456260000,7.59
AFFX,1399456320000,7.57
AFFX,1399456380000,7.525
AFFX,1399456500000,7.54
AFFX,1399456560000,7.525
AFFX,1399456620000,7.482
AFFX,1399456680000,7.49
AFFX,1399456740000,7.49
AFFX,1399456800000,7.47
AFFX,1399456860000,7.5
AFFX,1399456920000,7.48
AFFX,1399456980000,7.5
AFFX,1399457040000,7.52
AFFX,1399457100000,7.5101
AFFX,1399457160000,7.5
AFFX,1399457220000,7.46
AFFX,1399457280000,7.45
AFFX,1399457340000,7.45
AFFX,1399457400000,7.445
AFFX,1399457460000,7.421
AFFX,1399457520000,7.435
AFFX,1399457580000,7.43
AFFX,1399457640000,7.41
AFFX,1399457700000,7.39
AFFX,1399457760000,7.37
AFFX,1399457820000,7.42
AFFX,1399457880000,7.4
AFFX,1399457940000,7.41
AFFX,1399458000000,7.42
AFFX,1399458060000,7.41
AFFX,1399458120000,7.39
AFFX,1399458180000,7.381
AFFX,1399458240000,7.39
AFFX,1399458300000,7.38
AFFX,1399458360000,7.37
AFFX,1399458420000,7.39
AFFX,1399458480000,7.4
AFFX,1399458540000,7.4
AFFX,1399458600000,7.415
AFFX,1399458660000,7.425
AFFX,1399458720000,7.45
AFFX,1399458780000,7.44
AFFX,1399458840000,7.445
AFFX,1399458900000,7.43
AFFX,1399458960000,7.42
AFFX,1399459020000,7.43
AFFX,1399459080000,7.455
AFFX,1399459140000,7.46
AFFX,1399459200000,7.45
AFFX,1399459260000,7.46
AFFX,1399459320000,7.46
AFFX,1399459380000,7.45
AFFX,1399459440000,7.4491
AFFX,1399459500000,7.45
AFFX,1399459560000,7.46
AFFX,1399459620000,7.43
AFFX,1399459680000,7.41
AFFX,1399459740000,7.435
AFFX,1399459800000,7.435
AFFX,1399459860000,7.45
AFFX,1399459920000,7.43
AFFX,1399459980000,7.44
AFFX,1399460040000,7.45
AFFX,1399460100000,7.43
AFFX,1399460160000,7.42
AFFX,1399460220000,7.41
AFFX,1399460280000,7.4
AFFX,1399460340000,7.4
AFFX,1399460400000,7.4
AFFX,1399460460000,7.39
AFFX,1399460520000,7.39
AFFX,1399460580000,7.39
AFFX,1399460640000,7.4
AFFX,1399460700000,7.37
AFFX,1399460760000,7.36
AFFX,1399460820000,7.378
AFFX,1399460880000,7.3701
AFFX,1399460940000,7.37
AFFX,1399461000000,7.38
AFFX,1399461060000,7.37
AFFX,1399461120000,7.37
AFFX,1399461180000,7.37
AFFX,1399461240000,7.37
AFFX,1399461300000,7.37
AFFX,1399461360000,7.35
AFFX,1399461420000,7.34
AFFX,1399461480000,7.34
AFFX,1399461540000,7.3285
AFFX,1399461600000,7.31
AFFX,1399461660000,7.33
AFFX,1399461720000,7.34
AFFX,1399461780000,7.335
AFFX,1399461840000,7.335
AFFX,1399461900000,7.335
AFFX,1399461960000,7.33
AFFX,1399462020000,7.335
AFFX,1399462080000,7.335
AFFX,1399462140000,7.335
AFFX,1399462200000,7.335
AFFX,1399462260000,7.34
AFFX,1399462320000,7.345
AFFX,1399462380000,7.37
AFFX,1399462440000,7.4
AFFX,1399462500000,7.42
AFFX,1399462560000,7.43
AFFX,1399462620000,7.43
AFFX,1399462680000,7.44
AFFX,1399462740000,7.44
AFFX,1399462800000,7.44
AFFX,1399462860000,7.43
AFFX,1399462920000,7.44
AFFX,1399462980000,7.46
AFFX,1399463040000,7.451
AFFX,1399463100000,7.46
AFFX,1399463160000,7.481
AFFX,1399463220000,7.49
AFFX,1399463280000,7.485
AFFX,1399463340000,7.48
AFFX,1399463400000,7.47
AFFX,1399463460000,7.471
AFFX,1399463520000,7.471
AFFX,1399463580000,7.471
AFFX,1399463640000,7.47
AFFX,1399463700000,7.48
AFFX,1399463760000,7.48
AFFX,1399463820000,7.49
AFFX,1399463880000,7.49
AFFX,1399463940000,7.46
AFFX,1399464000000,7.45
AFFX,1399464060000,7.44
AFFX,1399464120000,7.45
AFFX,1399464180000,7.44
AFFX,1399464240000,7.42
AFFX,1399464300000,7.4
AFFX,1399464360000,7.41
AFFX,1399464420000,7.42
AFFX,1399464480000,7.42
AFFX,1399464540000,7.42
AFFX,1399464600000,7.42
AFFX,1399464660000,7.43
AFFX,1399464720000,7.43
AFFX,1399464780000,7.44
AFFX,1399464840000,7.44
AFFX,1399464900000,7.435
AFFX,1399464960000,7.44
AFFX,1399465080000,7.43
AFFX,1399465140000,7.41
AFFX,1399465200000,7.411
AFFX,1399465260000,7.415
