ARAY,1399455000000,8.2
ARAY,1399455120000,8.166
ARAY,1399455240000,8.18
ARAY,1399455300000,8.261
ARAY,1399455360000,8.19
ARAY,1399455420000,8.18
ARAY,1399455480000,8.17
ARAY,1399455540000,8.13
ARAY,1399455600000,8.105
ARAY,1399455660000,8.13
ARAY,1399455720000,8.1399
ARAY,1399455780000,8.1664
ARAY,1399455900000,8.16
ARAY,1399455960000,8.13
ARAY,1399456080000,8.15
ARAY,1399456140000,8.24
ARAY,1399456200000,8.25
ARAY,1399456260000,8.23
ARAY,1399456320000,8.2
ARAY,1399456380000,8.14
ARAY,1399456440000,8.1
ARAY,1399456500000,8.13
ARAY,1399456620000,8.13
ARAY,1399456680000,8.14
ARAY,1399456740000,8.125
ARAY,1399456800000,8.11
ARAY,1399456860000,8.1
ARAY,1399456920000,8.1
ARAY,1399456980000,8.1
ARAY,1399457040000,8.11
ARAY,1399457100000,8.11
ARAY,1399457160000,8.11
ARAY,1399457220000,8.09
ARAY,1399457280000,8.07
ARAY,1399457340000,8.07
ARAY,1399457400000,8.03
ARAY,1399457460000,8.05
ARAY,1399457520000,8.06
ARAY,1399457580000,8.06
ARAY,1399457640000,8.05
ARAY,1399457700000,8.01
ARAY,1399457760000,8.01
ARAY,1399457820000,8.04
ARAY,1399457880000,8.05
ARAY,1399457940000,8.04
ARAY,1399458000000,8.09
ARAY,1399458060000,8.08
ARAY,1399458120000,8.08
ARAY,1399458180000,8.02
ARAY,1399458240000,8.03
ARAY,1399458300000,8.03
ARAY,1399458360000,8.04
ARAY,1399458480000,8.05
ARAY,1399458540000,8.05
ARAY,1399458600000,8.03
ARAY,1399458660000,8.04
ARAY,1399458720000,8.04
ARAY,1399458780000,8.04
ARAY,1399458840000,8.04
ARAY,1399458900000,8.03
ARAY,1399458960000,8.04
ARAY,1399459020000,8.0249
ARAY,1399459080000,8.05
ARAY,1399459140000,8.06
ARAY,1399459200000,8.057
ARAY,1399459260000,8.06
ARAY,1399459320000,8.06
ARAY,1399459380000,8.06
ARAY,1399459440000,8.0402
ARAY,1399459500000,8.06
ARAY,1399459560000,8.08
ARAY,1399459620000,8.04
ARAY,1399459740000,8.0399
ARAY,1399459800000,8.07
ARAY,1399459860000,8.045
ARAY,1399459920000,8.05
ARAY,1399459980000,8.04
ARAY,1399460040000,8.06
ARAY,1399460100000,8.04
ARAY,1399460160000,8.05
ARAY,1399460220000,8.05
ARAY,1399460280000,8.04
ARAY,1399460340000,8.03
ARAY,1399460400000,8.03
ARAY,1399460460000,8.02
ARAY,1399460520000,8.0
ARAY,1399460580000,7.99
ARAY,1399460700000,8.005
ARAY,1399460760000,7.98
ARAY,1399460820000,7.99
ARAY,1399460880000,7.995
ARAY,1399460940000,8.0
ARAY,1399461000000,8.01
ARAY,1399461060000,8.01
ARAY,1399461120000,8.01
ARAY,1399461180000,8.0
ARAY,1399461240000,8.02
ARAY,1399461300000,8.03
ARAY,1399461360000,8.02
ARAY,1399461420000,8.03
ARAY,1399461480000,8.03
ARAY,1399461540000,8.02
ARAY,1399461600000,8.01
ARAY,1399461660000,7.995
ARAY,1399461720000,8.0
ARAY,1399461780000,8.01
ARAY,1399461840000,8.0
ARAY,1399461900000,8.01
ARAY,1399461960000,8.01
ARAY,1399462020000,8.005
ARAY,1399462080000,8.02
ARAY,1399462140000,8.03
ARAY,1399462200000,8.02
ARAY,1399462260000,8.02
ARAY,1399462320000,8.04
ARAY,1399462380000,8.03
ARAY,1399462440000,8.04
ARAY,1399462500000,8.03
ARAY,1399462560000,8.02
ARAY,1399462620000,8.01
ARAY,1399462680000,8.035
ARAY,1399462740000,8.04
ARAY,1399462800000,8.03
ARAY,1399462860000,8.03
ARAY,1399462920000,8.04
ARAY,1399463040000,8.06
ARAY,1399463100000,8.1
ARAY,1399463160000,8.09
ARAY,1399463220000,8.09
ARAY,1399463280000,8.09
ARAY,1399463340000,8.08
ARAY,1399463400000,8.08
ARAY,1399463460000,8.07
ARAY,1399463520000,8.08
ARAY,1399463580000,8.08
ARAY,1399463640000,8.08
ARAY,1399463700000,8.08
ARAY,1399463760000,8.08
ARAY,1399463880000,8.09
ARAY,1399463940000,8.0899
ARAY,1399464000000,8.07
ARAY,1399464060000,8.07
ARAY,1399464120000,8.06
ARAY,1399464180000,8.07
ARAY,1399464300000,8.055
ARAY,1399464360000,8.06
ARAY,1399464420000,8.06
ARAY,1399464480000,8.06
ARAY,1399464540000,8.06
ARAY,1399464660000,8.06
ARAY,1399464720000,8.07
ARAY,1399464840000,8.07
ARAY,1399464900000,8.0601
ARAY,1399464960000,8.07
ARAY,1399465020000,8.07
ARAY,1399465080000,8.065
ARAY,1399465140000,8.07
ARAY,1399465200000,8.065
