ACTG,1399455000000,15.3
ACTG,1399455120000,15.25
ACTG,1399455240000,15.25
ACTG,1399455360000,15.3
ACTG,1399455480000,15.31
ACTG,1399455540000,15.29
ACTG,1399455600000,15.3
ACTG,1399455660000,15.3
ACTG,1399455720000,15.3
ACTG,1399455780000,15.305
ACTG,1399455840000,15.31
ACTG,1399455900000,15.28
ACTG,1399455960000,15.31
ACTG,1399456020000,15.32
ACTG,1399456080000,15.325
ACTG,1399456140000,15.36
ACTG,1399456200000,15.36
ACTG,1399456260000,15.34
ACTG,1399456320000,15.36
ACTG,1399456380000,15.34
ACTG,1399456440000,15.33
ACTG,1399456500000,15.36
ACTG,1399456560000,15.34
ACTG,1399456620000,15.29
ACTG,1399456680000,15.24
ACTG,1399456740000,15.23
ACTG,1399456800000,15.22
ACTG,1399456860000,15.26
ACTG,1399456920000,15.29
ACTG,1399456980000,15.23
ACTG,1399457040000,15.28
ACTG,1399457100000,15.27
ACTG,1399457160000,15.24
ACTG,1399457220000,15.26
ACTG,1399457280000,15.26
ACTG,1399457340000,15.26
ACTG,1399457400000,15.27
ACTG,1399457460000,15.25
ACTG,1399457520000,15.19
ACTG,1399457580000,15.16
ACTG,1399457640000,15.11
ACTG,1399457700000,15.1
ACTG,1399457760000,15.09
ACTG,1399457820000,15.13
ACTG,1399457880000,15.12
ACTG,1399457940000,15.15
ACTG,1399458060000,15.16
ACTG,1399458120000,15.15
ACTG,1399458180000,15.14
ACTG,1399458240000,15.17
ACTG,1399458300000,15.19
ACTG,1399458360000,15.19
ACTG,1399458420000,15.2
ACTG,1399458480000,15.2
ACTG,1399458540000,15.24
ACTG,1399458600000,15.22
ACTG,1399458660000,15.21
ACTG,1399458720000,15.22
ACTG,1399458780000,15.24
ACTG,1399458840000,15.26
ACTG,1399458900000,15.26
ACTG,1399458960000,15.25
ACTG,1399459020000,15.28
ACTG,1399459080000,15.31
ACTG,1399459140000,15.35
ACTG,1399459200000,15.3
ACTG,1399459260000,15.32
ACTG,1399459320000,15.31
ACTG,1399459380000,15.295
ACTG,1399459440000,15.3
ACTG,1399459500000,15.3
ACTG,1399459560000,15.32
ACTG,1399459620000,15.3
ACTG,1399459680000,15.3
ACTG,1399459740000,15.34
ACTG,1399459800000,15.34
ACTG,1399459860000,15.32
ACTG,1399459920000,15.3
ACTG,1399460160000,15.31
ACTG,1399460220000,15.3
ACTG,1399460280000,15.31
ACTG,1399460400000,15.3
ACTG,1399460460000,15.31
ACTG,1399460520000,15.31
ACTG,1399460580000,15.3
ACTG,1399460880000,15.32
ACTG,1399460940000,15.33
ACTG,1399461000000,15.32
ACTG,1399461060000,15.31
ACTG,1399461120000,15.32
ACTG,1399461180000,15.31
ACTG,1399461240000,15.3101
ACTG,1399461360000,15.32
ACTG,1399461420000,15.3
ACTG,1399461480000,15.3
ACTG,1399461600000,15.29
ACTG,1399461660000,15.29
ACTG,1399461720000,15.3
ACTG,1399461780000,15.28
ACTG,1399461840000,15.28
ACTG,1399461900000,15.28
ACTG,1399461960000,15.28
ACTG,1399462080000,15.3
ACTG,1399462140000,15.29
ACTG,1399462200000,15.31
ACTG,1399462260000,15.31
ACTG,1399462320000,15.33
ACTG,1399462380000,15.335
ACTG,1399462440000,15.31
ACTG,1399462500000,15.3
ACTG,1399462560000,15.3
ACTG,1399462680000,15.32
ACTG,1399462740000,15.33
ACTG,1399462860000,15.33
ACTG,1399462920000,15.33
ACTG,1399462980000,15.35
ACTG,1399463040000,15.36
ACTG,1399463100000,15.37
ACTG,1399463160000,15.39
ACTG,1399463220000,15.41
ACTG,1399463280000,15.4
ACTG,1399463340000,15.4
ACTG,1399463460000,15.38
ACTG,1399463520000,15.37
ACTG,1399463580000,15.35
ACTG,1399463640000,15.37
ACTG,1399463760000,15.35
ACTG,1399463820000,15.35
ACTG,1399463880000,15.33
ACTG,1399463940000,15.32
ACTG,1399464000000,15.3
ACTG,1399464120000,15.3
ACTG,1399464180000,15.31
ACTG,1399464240000,15.3
ACTG,1399464300000,15.3
ACTG,1399464360000,15.29
ACTG,1399464540000,15.31
ACTG,1399464600000,15.2975
ACTG,1399464660000,15.29
ACTG,1399464720000,15.3
ACTG,1399464780000,15.29
ACTG,1399464900000,15.295
ACTG,1399464960000,15.28
ACTG,1399465020000,15.295
ACTG,1399465080000,15.29
ACTG,1399465140000,15.28
